,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
0,1.3399107517790976,4.681665115810689,0.7782678908340064,-0.15485003052331647,25066386666.969612,18933242072.83351,2.1897194132151188,4.432099736935244,0.9431050520212356,-0.3730837595122487,2.2423803237201256
1,0.805520354629865,4.366076886567837,-0.500711062187235,0.87556988991188,24203910152.811157,18283785940.591732,0.34353596414287446,5.190380759397888,-0.43045318947079925,0.7825631546393504,3.5606941589147665
2,4.714161266830473,4.5323492508320085,0.9467129975709825,0.7428956274845584,30035332990.864388,47708161516.64811,5.511927252708502,5.368480965034223,1.6571338913653688,0.2956403271239308,0.0
3,2.7179788138384797,3.836122472991038,-0.838992449807008,-0.4947125466369471,31168341353.35479,40858317047.70593,2.205726555374459,3.092273049442614,-1.5184684949052356,0.02361867318108803,0.0
4,4.604735733604581,3.14661058268398,-0.4055008839454135,-0.8433052497617268,17989851827.165817,16024202930.56006,3.967883630126571,2.563035827940385,-0.8739478028223454,-0.31739511894226446,1.404847802186186
5,4.908134100952403,0.8066492776993756,-0.9000971986746054,0.47732418421689493,31370897784.94135,37835148909.183334,3.908242439765833,1.366717734721454,-1.1371319673857436,0.6738608363802822,2.541524705044379
6,2.9629897570121373,4.556722906448826,-0.7209549030898807,-0.5190323496376259,47832211791.83377,26231280133.960724,2.657346523488031,3.2803780796144766,0.4533518595455667,-2.6603571150363527,0.6230315561264455
7,4.989149983432334,4.666668239938583,0.22071598808486925,-0.4886381788392382,43359321846.79094,16799072574.949827,5.013873237959351,4.683873675254428,-0.07773590741436032,0.2816824287419471,0.0
8,1.119033344068081,4.201007152556528,0.40754894570099887,0.04107727602508371,49139582296.688095,46415449378.28943,1.7125348631912483,4.045218257783915,0.8171997907326597,-0.3926160670745276,2.3326833945926673
9,2.166812085352449,4.430567251132612,0.6896186667896294,-0.810914253437014,34155971757.056286,24236084978.0421,3.029329318302317,3.375970543666779,-1.8159797231971653,2.7202314708188458,0.0
10,4.68637483099742,1.5438435234707104,0.7577317889058113,-0.5262648006480519,47929811264.9138,43868584511.970215,5.324526568451857,1.1482291497938804,0.539191730713307,-0.2874929355533069,3.142659704083595
11,4.396532757212211,4.042202622470887,-0.4827473617090525,0.44997647337484925,31144425617.18457,16904078325.829094,4.19992769206259,3.965116409323062,0.724334735006588,-1.773976696408587,0.0
12,1.992750454090102,4.749246014468307,0.5548678819576862,-0.9693077537691133,40266774096.19506,36680601711.35929,2.869460989534816,3.426629841048371,1.7939031234902394,-2.3294804292507414,0.5571688515135551
13,2.868467099183273,3.751081093440693,0.5179016602335644,-0.8387247588985887,28337781719.495083,33896764228.58222,2.531918331721628,3.626719656480034,-0.13115536385983845,-0.2961114242383287,0.0
14,2.1050380524802508,4.817277318155235,-0.39863528759269373,-0.774892459598165,48529547725.58761,26761360966.810722,1.8483811760800548,3.784918577581524,-0.07916223967698625,-1.3542308028570114,1.9365374015014694
15,3.3837199732548213,4.390211994588504,0.21708582591778147,-0.30110736160781815,38984866869.333664,25397513146.24579,3.384721589792645,4.420787995770987,-0.06253706956606746,0.12811030593640393,0.0
16,3.7116651871237867,3.843174744435985,-0.9227027302170341,-0.3608131261873142,19795433774.82258,11525854210.951887,3.0028348852113793,3.1154289278550853,-0.4372942714862286,-1.1944928537526758,0.0
17,2.7869692953659584,2.0480087225332215,0.9806208478421232,-0.043137657478928615,27367267407.631012,41152322833.00394,3.185149524026181,2.3921469442087853,0.0843540877153304,0.5529009231984514,0.0
