,initial position of a,initial position of b,initial velocity of a,initial velocity of b,mass of a,mass of b,final position of a,final position of b,final velocity of a,final velocity of b,if collided
1014,3.0,2.0,0.33161366988161056,0.7509738313320249,10000000000.0,10000000000.0,3.32161562697168,2.7608636154918083,1.293530163844729,-0.2109426626311038,0.0
1015,3.0,2.0,0.35673817607717995,0.39549849626347355,10000000000.0,10000000000.0,2.9225898104212162,2.8295716382522342,1.841787132651939,-1.089550460311288,0.0
1016,3.0,2.0,0.6207644143735078,0.16606244138367998,10000000000.0,10000000000.0,3.317282738278617,2.469544117478547,-0.0207563588868083,0.8075832146439946,0.8477386208000701
1017,3.0,2.0,0.7701985901216102,-0.17039164055162548,10000000000.0,10000000000.0,3.5408791348821897,2.0589278146878045,0.36401360917582387,0.23579334039415717,1.0000940523490702
1018,3.0,2.0,-0.746862867156511,0.6242182886300345,10000000000.0,10000000000.0,2.96537506193514,1.9119926239962481,0.5994012992597706,-0.722045877786244,0.0
1019,3.0,2.0,0.8565574080757434,0.5966284916694988,10000000000.0,10000000000.0,3.4981036234235603,2.9550822763216757,-0.032670109742644414,1.48585600948788,0.5430213471018845
1020,3.0,2.0,-0.4717026227995762,-0.10257510249179247,10000000000.0,10000000000.0,2.4748635068184264,1.95091619566269,0.5118192276991267,-1.0860969529905007,0.0
1021,3.0,2.0,-0.09205565907103574,-0.8058153245871413,10000000000.0,10000000000.0,2.650477107225062,1.4516519091167748,-0.5780329232013278,-0.3198380604568488,1.0000713692925547
1022,3.0,2.0,-0.8866202939646353,0.3162539555869386,10000000000.0,10000000000.0,2.697664350956046,1.7320263473000936,0.3360339802142045,-0.9064003185919067,0.0
1023,3.0,2.0,-0.6227559854302198,0.4435718617542601,10000000000.0,10000000000.0,2.8595867213056354,1.961247073430768,0.5106078716564884,-0.6897919953324517,0.0
1024,3.0,2.0,-0.4500610715743867,0.8132840246109576,10000000000.0,10000000000.0,3.1798727698853466,2.183313860855946,0.8154422500648851,-0.45221929702830943,0.0
1025,3.0,2.0,0.9214425338228747,0.42950919758703043,10000000000.0,10000000000.0,3.625931936503056,2.725019794906862,0.30956267813291893,1.0413890532769816,0.9009121415961938
1026,3.0,2.0,0.153824629750146,0.430955363386331,10000000000.0,10000000000.0,3.014557655850364,2.570163859286751,1.210837995557484,-0.6260580024210121,0.0
1027,3.0,2.0,-0.16332028609770233,-0.2619873412905156,10000000000.0,10000000000.0,2.397454047806023,2.1772383248057516,-1.547732156535087,1.1224245291468744,0.22021572300027126
1028,3.0,2.0,-0.1821655306583918,-0.040583068063784644,10000000000.0,10000000000.0,2.528465467613983,2.24880820852371,1.1191374657511637,-1.3418860644733415,0.0
1029,3.0,2.0,-0.4811087523134898,0.972631741395714,10000000000.0,10000000000.0,3.295131218531685,2.1963426182516494,0.9304045721575227,-0.43888158307530695,0.0
1030,3.0,2.0,0.874932688168996,-0.36780270900393863,10000000000.0,10000000000.0,3.6734497671526323,1.8336802120124231,0.5389175809382689,-0.03178760177321268,1.0001242668657202
1031,3.0,2.0,0.6532784066058166,0.9657473281131677,10000000000.0,10000000000.0,3.5479619352374434,3.070901896908084,1.6758634034685085,-0.05683766874950013,0.0
1032,3.0,2.0,-0.6890480802941923,0.7095032565167858,10000000000.0,10000000000.0,3.0444410218786597,1.976012108826323,0.6785458621515806,-0.6580906859289862,0.0
1033,3.0,2.0,0.8714596484082793,-0.8632037948506142,10000000000.0,10000000000.0,3.701844748840452,1.3064111047172515,0.6069716382720409,-0.5987157847143758,1.0001734596703287
1034,3.0,2.0,0.9531060095952855,-0.1829214328983415,10000000000.0,10000000000.0,3.7427453845951106,2.02743919210185,0.5955568168313751,0.1746277598655644,1.0001135960702523
1035,3.0,2.0,-0.0032642996508538413,0.0879447127173123,10000000000.0,10000000000.0,2.640043459004926,2.4446284860202128,1.413928909025823,-1.3292484959593631,0.0
1036,3.0,2.0,0.17575586069738236,0.030239044296826778,10000000000.0,10000000000.0,2.7653720836414957,2.4406228213526817,-1.0368424440871247,1.2428373490813345,0.32474926228881396
1037,3.0,2.0,0.8201813885715117,0.09260395003046318,10000000000.0,10000000000.0,3.5646782687061074,2.3481070698958755,0.3401004197273823,0.5726849188745916,1.0000727510698573
1038,3.0,2.0,-0.20870549494183144,0.5970047068510351,10000000000.0,10000000000.0,3.0812279194456926,2.3070324625423253,0.7919750576188622,-0.40367584570965387,0.0
1039,3.0,2.0,-0.29134503834599434,0.7699561216756587,10000000000.0,10000000000.0,3.187242484589999,2.2913207376313225,0.838948482500306,-0.3603373991706458,0.0
1040,3.0,2.0,-0.5779364810352541,-0.6429357310584385,10000000000.0,10000000000.0,1.960175213517696,1.8189525743886263,-2.0417065488975474,0.8208343368038549,0.14122263912906963
1041,3.0,2.0,-0.502069952686572,-0.1018369838190123,10000000000.0,10000000000.0,2.4717100050762566,1.9244434491118183,0.46675087840697355,-1.070657814912556,0.0
1042,3.0,2.0,0.1835319539718936,-0.0287742742150896,10000000000.0,10000000000.0,2.806187291943488,2.348570387813288,-0.8134789679879959,0.9682366477448007,0.45761690413019984
1043,3.0,2.0,0.025748603629610622,0.7279810503910269,10000000000.0,10000000000.0,3.238739429308203,2.5149148517470383,0.9919529623884678,-0.23822330836783115,0.0
1044,3.0,2.0,-0.7384925848127271,0.9494128668813784,10000000000.0,10000000000.0,3.2234758522999662,1.9874233377404997,0.870421526907312,-0.659501244838665,0.0
